,0,1,2,3,4,5,6,7,8,9,10
19,0.003470924015169171,-0.031238316590252602,0.3380150282257512,0.995689439471177,-0.09218259650852102,-0.010242510770340364,2.535795033382221e-09,20.0,9.0,19.0,18.0
20,0.020840981593738928,-0.017367484708454846,0.3385158456323004,0.9967927897777725,-0.05123129102357979,-0.06147754929483304,2.5225963566447005e-09,16.0,15.0,10.0,20.0
21,-0.024322087907356304,0.006949167937531465,0.3387171976951313,0.9972132183182734,0.0204953694438644,0.07173379289300343,-2.5299827967353746e-09,8.0,10.0,15.0,8.0
22,0.03811679242402581,0.010395488897599739,0.3368831203010814,0.9931689807218086,0.030701839222745865,-0.1125734107204015,-2.5264240485369323e-09,19.0,17.0,8.0,14.0
23,0.006958537655102842,0.010437806514423179,0.3396509832510135,0.9993162164567426,0.03076448468302962,-0.020509656476174365,-2.5344224597956597e-09,20.0,17.0,18.0,14.0
24,0.0034730358303839684,0.027784286946247523,0.33842327488468,0.9965825976402501,0.08196435145518552,-0.010245543976083387,-2.5335015697756014e-09,16.0,17.0,15.0,9.0
25,0.01390372961619351,0.017379661972777755,0.3389916297400013,0.997843966724259,0.0512491408362373,-0.04099931262381869,2.531788068128008e-09,17.0,17.0,13.0,12.0
26,0.0034802747559635155,0.006960549535314471,0.3398446388051228,0.999736988426382,0.020512512705611684,-0.010256256366165476,-2.533317301716221e-09,17.0,16.0,16.0,14.0
27,0.0034806448390188953,0.0034806448284652775,0.33991655258404385,0.999894792676837,0.010256792332845422,-0.010256792324344174,2.53358537549473e-09,13.0,19.0,12.0,18.0
28,-0.01391374972731847,-0.006956874839962555,0.33948636395051907,0.9989480881141121,-0.02050715610461285,0.041014312156543234,2.5311525165151666e-09,16.0,14.0,20.0,16.0
29,-0.0243116635588536,0.013892379124026433,0.33842904401048124,0.9965825980987608,0.04098217303973053,0.0717188026941973,-2.525931814931682e-09,10.0,12.0,17.0,8.0
30,0.024222382928147077,0.03806374392607717,0.33593889576220054,0.9910701739388315,0.11249494477694166,-0.07158769258688519,2.5484259907493894e-09,17.0,20.0,10.0,9.0
31,-0.034629072834994445,-0.02424035131131101,0.33643788849862666,0.9921718706253555,-0.07161389673579797,0.10230556649189192,-2.5449663692055306e-09,8.0,9.0,18.0,16.0
32,1.3736670311360742e-11,-0.01043968675391134,0.3397599650113644,0.9995265954262469,-0.030766622102777794,1.72547453474685e-11,-2.5330618131056103e-09,11.0,10.0,11.0,13.0
33,-0.02085699389072054,0.006952330929359849,0.3390263519495888,0.9978965353840312,0.02050001142909451,0.061500034146589916,-2.5463339822186955e-09,8.0,10.0,14.0,8.0
34,-0.024323767523856135,-0.003474823898387857,0.33877626497991564,0.9973708926331012,-0.010248221861368279,0.07173755276742642,2.5352174692390364e-09,9.0,18.0,16.0,19.0
35,0.03466926699524528,-0.013867706851290157,0.3372212694146915,0.9939039025934986,-0.04094577132946747,-0.10236442849133899,2.5402598354368224e-09,18.0,8.0,8.0,12.0
36,-0.0034776980626512258,-0.01738849044464935,0.33934265426064103,0.9986325843380267,-0.05126253597136273,0.010252507213655575,-2.5330633155848327e-09,17.0,14.0,18.0,19.0
37,0.006958773472674797,0.01043816017916432,0.3396625632334518,0.9993162166596592,0.030764480140842182,-0.020509653402516998,2.534076176715608e-09,12.0,15.0,10.0,12.0
38,0.034657617401321845,-0.017328808758537102,0.3370008274393192,0.9934314321790653,-0.05117419179867812,-0.10234838373526423,2.532974602044777e-09,20.0,12.0,10.0,17.0
39,-0.034687921731935696,4.646441360280409e-11,0.33759317862068816,0.9947440259146876,-5.4316073854634434e-11,0.10239298270669274,2.531437674239282e-09,8.0,16.0,18.0,16.0
40,0.006956969185747187,0.013913938321932232,0.33949099369995744,0.9989480882470374,0.04101430958748668,-0.02050715476764122,2.5357372736774053e-09,13.0,19.0,11.0,15.0
41,-0.020858149993807612,-0.003476358366690541,0.33908082262567546,0.9980542449134402,-0.01025054276171384,0.06150325668952794,-2.5306467873772213e-09,12.0,19.0,18.0,20.0
42,-0.010430113323749048,0.017383522258840663,0.3391503271711727,0.9982119629517109,0.05125539439098933,0.030753236674689283,2.5336001074048407e-09,17.0,20.0,20.0,15.0
43,0.017367425814063416,0.0208409110335181,0.3385146914739878,0.9967927896780069,0.06147755019497156,-0.05123129188452433,-2.531038638668745e-09,18.0,19.0,13.0,13.0
44,-0.031200987159433237,-0.02080065804616521,0.33719472761251656,0.9938514020635952,-0.06141758865414386,0.09212638287080471,2.5177416308351973e-09,10.0,8.0,19.0,14.0
45,4.805756057081518e-11,-0.0381289605894696,0.3370977688454821,0.993641409728163,-0.11259106924706898,7.917541571277235e-11,-2.5314206114667103e-09,14.0,8.0,14.0,19.0
46,0.013898514047096681,0.02084777116358374,0.33873342181798194,0.9972657754160302,0.06148718359491822,-0.04099145566539551,-2.523151529021515e-09,13.0,19.0,9.0,13.0
47,0.01043951017387124,-1.4831450824297593e-11,0.3397541734076325,0.9995265953423047,1.7085460872712616e-11,-0.030766624829834048,2.533074800642954e-09,16.0,13.0,13.0,13.0
48,0.0312357356410356,-0.00694127463048418,0.33795142001766354,0.9955318511560342,-0.020483948712439394,-0.09217776944238301,2.5299224333424654e-09,17.0,13.0,8.0,15.0
49,-0.0069569931650222,0.013913985732558311,0.3394921511109313,0.9989480881987147,0.04101431033908572,0.0205071556183466,-2.5312946586848303e-09,17.0,12.0,19.0,8.0
50,-0.0034633905844402685,0.04156068616639917,0.33653243869070126,0.9923817612471747,0.12277524607974392,0.010231270453328698,-2.533961525872641e-09,11.0,20.0,12.0,8.0
51,0.027750619487624202,0.020812964673138885,0.3375966317382333,0.9947440263758643,0.0614357868908127,-0.08191438261486181,-2.5247650876815935e-09,16.0,17.0,8.0,11.0
52,0.006958561243939045,0.01043784189620373,0.33965214124847487,0.9993162164752947,0.03076448426465093,-0.020509656199813747,-2.5314865546882898e-09,16.0,20.0,14.0,17.0
53,-0.01043625222346629,-0.010436252251128493,0.33954083497978443,0.9990532633327919,-0.03076180279214136,0.030761802825680994,-2.530327277915482e-09,10.0,14.0,13.0,17.0
54,-0.034687475537670424,-0.0034687475997219833,0.3375769770044322,0.9946915124325496,-0.010239118819009773,0.10239118878595646,-2.535768424082435e-09,9.0,8.0,19.0,9.0
55,-3.234046735268703e-11,0.024324821733686726,0.33880288563947597,0.9974234530511908,0.07173879915053832,-3.8921142364177916e-11,-2.5323699500812366e-09,14.0,18.0,14.0,11.0
56,0.03812795175437228,0.0034661773816218222,0.3370769798881365,0.9935889147251707,0.010235372887836106,-0.1125891010617171,2.5281141887948666e-09,20.0,11.0,9.0,10.0
57,-0.020771430337317168,0.03808095549774313,0.3362453966746646,0.991752129260117,0.11252044140938844,0.06137478614464758,-2.5237398329423895e-09,12.0,19.0,18.0,8.0
58,-0.01738358090583234,0.010430148508599382,0.3391514835085644,0.9982119630372905,0.03075323593299448,0.051255393169320575,-2.532591680045025e-09,15.0,19.0,20.0,16.0
59,-0.03123531227859981,-0.006941180462440509,0.33794681106451563,0.9955318506186652,-0.020483950040440575,0.09217777495092691,2.5335320075880754e-09,10.0,15.0,19.0,17.0
60,0.024303579264794692,-0.017359699425788338,0.33820927793236083,0.9961097171864018,-0.05121968892310849,-0.07170756441087063,-2.536851359111464e-09,17.0,13.0,10.0,18.0
61,0.006960851194426623,-9.38674665476479e-12,0.3398713127318224,0.9997895889622742,1.0497675829843707e-11,-0.020512869195825012,2.533123419194567e-09,11.0,19.0,9.0,19.0
62,-0.006956969219261547,-0.013913938390628103,0.33949099369505137,0.9989480882346371,-0.04101430982949912,0.02050715488766467,2.532304012264816e-09,14.0,12.0,16.0,16.0
63,0.027761224279458416,-0.01735076508685754,0.33785663470119065,0.9953217447786368,-0.05120630334182435,-0.08193008525138884,-2.5353327854590762e-09,17.0,11.0,9.0,16.0
64,0.03799621852580945,-0.03454201674931686,0.3347375331532796,0.9883962738673036,-0.10217721681398655,-0.11239493837174283,-2.525546096819579e-09,19.0,8.0,8.0,18.0
65,0.027784663719255445,0.0034730829280669637,0.338427890216748,0.9965825980280536,0.010245543399430112,-0.08196434681206935,2.5279097985322285e-09,20.0,9.0,12.0,8.0
66,-0.0034788072039615716,-0.013915228712278488,0.3395582324392826,0.9991058520604307,-0.041016454418211334,0.010254113592478211,2.5333738315120136e-09,15.0,15.0,16.0,19.0
67,-0.020833163271783382,0.020833163326962875,0.33825785099383676,0.9962147955519948,0.061465767364347314,0.061465767431033054,2.5217405772887945e-09,9.0,19.0,15.0,13.0
68,-0.024324656923566033,3.2737890347612305e-11,0.3388005754038135,0.9974234528931294,-3.715878231739974e-11,0.07173880134815275,2.5322960580831167e-09,9.0,18.0,16.0,18.0
69,-0.02432368588929177,-0.003474812236169395,0.3387751098707991,0.9973708924087487,-0.010248222297159406,0.07173755582435365,2.5337517206510553e-09,11.0,17.0,18.0,18.0
70,0.02083295160150349,-0.020832951550904092,0.3382543911575547,0.9962147952537201,-0.06146576986338848,-0.06146576976631678,-2.534679628991713e-09,18.0,13.0,12.0,19.0
71,0.0069412981282305835,0.031235841381330783,0.33795257226783504,0.9955318513046891,0.09217776791279636,-0.020483948370863,2.5390551908520577e-09,11.0,20.0,9.0,11.0
72,0.017350647499632856,0.027761036082091677,0.33785433087563443,0.9953217445412428,0.08193008732455263,-0.05120630463910147,-2.538700803251874e-09,18.0,17.0,13.0,9.0
73,-0.02431158001323909,0.013892331484588287,0.33842789028571585,0.9965825979977787,0.04098217355918963,0.07171880380058032,2.541500948258981e-09,11.0,12.0,18.0,8.0
74,0.031212171706631417,-0.01734009544731887,0.3374464939790772,0.9944289517360791,-0.0511911418319368,-0.09214405541120206,2.5250502985977748e-09,20.0,15.0,11.0,20.0
75,-0.01735975832867344,-0.02430366159180176,0.33821043104664356,0.9961097172939657,-0.07170756347672702,0.051219688139029156,2.5294953884655518e-09,12.0,10.0,17.0,17.0
76,0.003474906301016441,-0.024324344334831202,0.338784350246532,0.9973708932136722,-0.07173754485656127,-0.010248220735442277,2.5299176669536068e-09,10.0,11.0,9.0,18.0
77,0.003473094713486169,0.027784758049268977,0.33842904403222995,0.9965825980671162,0.08196434634491626,-0.010245543337039129,-2.531011708232261e-09,11.0,17.0,10.0,9.0
78,-0.013903588153220075,-0.017379485243349566,0.3389881624803127,0.9978439665429075,-0.05124914294869682,0.04099931439698949,-2.5373910452456748e-09,16.0,12.0,20.0,17.0
79,-0.013908023295540448,-0.013908023258421786,0.33920360695381496,0.9983171131774392,-0.04100574069990745,0.041005740656182656,2.5315016646043964e-09,14.0,13.0,18.0,17.0
80,-0.020841052267049614,0.017367543565560462,0.33851699977843897,0.9967927898077684,0.05123129062329824,0.06147754914204844,2.535479756386937e-09,12.0,17.0,18.0,12.0
81,-0.0034796622693449623,-0.010438986760571305,0.3397251888207842,0.9994739992506004,-0.030766090751312807,0.01025536356706447,2.5319537791029628e-09,18.0,12.0,19.0,15.0
82,-0.013915370188686181,0.003478842567307877,0.33956170547103337,0.9991058521328627,0.010254113166917857,0.04101645276025342,2.5342062201204695e-09,15.0,13.0,19.0,12.0
83,-0.017350588783644268,-0.027760941971697827,0.3378531789560329,0.9953217444015314,-0.08193008859976318,0.051206305314402366,2.5161217471127616e-09,15.0,8.0,20.0,16.0
84,0.020858983803576425,2.7988208334710878e-11,0.33910630219489124,0.9981068167431771,-3.220675599084055e-11,-0.06150432806610173,-2.5325351157269436e-09,19.0,17.0,13.0,17.0
85,-1.831512961531731e-11,0.01391606766338101,0.339590680843612,0.9991584420043279,0.041017164352137425,-2.300366439431177e-11,-2.532950430720248e-09,11.0,16.0,11.0,12.0
86,-1.4394487741872768e-10,-0.010439508064071805,0.3397541734519929,0.9995265951672745,-0.030766630516108083,5.540450503787938e-10,2.5317227213025602e-09,17.0,9.0,17.0,12.0
87,-0.01043796372873054,-0.006958660330821187,0.3396567738029368,0.9993162170510244,-0.02050968793895307,0.030764444403872753,-2.493984083784607e-09,17.0,10.0,20.0,12.0
88,0.0034777922554066493,-0.017388961396252803,0.3393519099469668,0.99863258474664,-0.05126252831544672,-0.010252505692776933,2.5317067074721197e-09,12.0,12.0,11.0,17.0
89,0.010439340455083282,-0.003479780166907662,0.33973677120767465,0.9994739994078787,-0.010255362031752946,-0.030766086153706115,2.53414352839565e-09,15.0,8.0,12.0,9.0
90,-0.010426589508345914,-0.020853179093499284,0.3389047603952791,0.9976337033745903,-0.061494675457921526,0.030747337795754778,-2.5284179756711963e-09,8.0,10.0,11.0,16.0
91,-0.020771711710480804,-0.038081471588600924,0.33624998268188916,0.9917521302930473,-0.11252043432544748,0.06137478244080175,-2.5186730462633176e-09,8.0,8.0,14.0,19.0
92,-0.020786554265701696,-0.03464425721557674,0.33674006654335975,0.9928540681983768,-0.10232876390305053,0.06139725841568871,-2.5475549325116076e-09,14.0,8.0,20.0,18.0
93,0.031200879252995244,0.020800586018384918,0.3371935781742041,0.9938514014235181,0.06141759167214142,-0.09212638776390322,2.527912894349649e-09,18.0,16.0,9.0,10.0
94,0.017383639939468773,0.010430183995385285,0.3391526398120577,0.9982119630656765,0.030753235639084622,-0.05125539279284196,-2.533629819025682e-09,20.0,18.0,15.0,15.0
95,-0.006959998348791212,-0.0069599983940565385,0.3397820013257558,0.9995791923421413,-0.020511438726490236,0.020511438711135793,-2.5320951444515906e-09,9.0,13.0,11.0,15.0
96,0.02084791301860897,-0.01389860863905059,0.3387357315059011,0.9972657754641745,-0.04099145538356429,-0.06148718300195046,-2.534063910666933e-09,15.0,11.0,9.0,15.0
97,0.0034807154905445586,-0.003480715481326893,0.33992350586466474,0.9998947926998728,-0.010256791211479266,-0.010256791200045927,-2.5330220098337264e-09,14.0,11.0,13.0,12.0
98,-0.013885135442338877,0.027770270975805637,0.3380739580055423,0.995794504663846,0.08194292880730387,0.04097146446137312,2.524994367556631e-09,8.0,17.0,12.0,9.0
99,-0.010439269687420366,-0.003479756589048042,0.33973445473138447,0.9994739993803055,-0.010255362296790773,0.030766086961110967,-2.533972414511474e-09,12.0,10.0,15.0,11.0
100,-4.56529484628064e-12,-0.0034808309165215313,0.33994670699142715,0.9999473959012412,-0.010256969841321599,-5.814399771394919e-12,2.533182190388257e-09,10.0,15.0,10.0,16.0
101,0.027769894206273057,-0.013884947053875288,0.3380693475051649,0.9957945042970135,-0.04097146624486846,-0.08194293237341051,-2.5297920753734928e-09,18.0,11.0,10.0,15.0
102,-0.010416165343752294,0.0277764410288944,0.33823241072745713,0.9961622557916455,0.08195293073811626,0.030732349077450243,2.5276503425180378e-09,12.0,20.0,15.0,12.0
103,-0.017379426459541332,-0.013903541205374008,0.338987006709323,0.9978439664538284,-0.0409993151907939,0.05124914404806277,-2.5317721394154723e-09,14.0,15.0,19.0,19.0
104,-0.024294214067934042,0.020823612114295086,0.3379479633016539,0.9955318507495432,0.06145184903806961,0.07169382395561417,2.524313933495047e-09,10.0,19.0,17.0,13.0
105,-0.013867283828355236,0.03466820970617019,0.3372109215487082,0.993903900996858,0.10236444181074,0.04094577678727936,2.5365561771077912e-09,15.0,20.0,19.0,10.0
106,-0.02077143064929863,0.038080955968760884,0.33624539660685787,0.9917521293062456,0.11252044103027126,0.06137478609430433,-2.5332129257407687e-09,11.0,20.0,17.0,9.0
107,0.010430466655831411,0.01738411114572418,0.3391618903492291,0.9982119634968307,0.05125538658580218,-0.03075323198941836,-2.535857465658612e-09,16.0,14.0,13.0,9.0
108,0.024321923025765267,-0.006949120899115384,0.3387148881084857,0.9972132181855912,-0.020495369848086566,-0.07173379462200398,2.534972468524402e-09,16.0,9.0,9.0,11.0
109,-0.010403021045983153,-0.03467673698981156,0.33737719250359394,0.9942714272794827,-0.10237692943820602,0.030713078892478006,-2.5426957768044137e-09,17.0,8.0,20.0,18.0
110,-0.006958679136769437,-0.010438018735206982,0.3396579312398421,0.9993162165768411,-0.030764481980753086,0.02050965467789134,-2.5327625356879496e-09,13.0,13.0,15.0,16.0
111,-0.01043039599754862,-0.017383993381501296,0.33915957771251926,0.9982119633864407,-0.05125538816644242,0.030753232938144293,-2.5251577409851434e-09,9.0,15.0,12.0,20.0
112,-0.0034806565021670574,-0.0034806564928921624,0.3399177114665425,0.9998947926847389,-0.010256791948935626,0.010256791937935755,2.5338005467102893e-09,10.0,19.0,11.0,20.0
113,0.01735946414984186,0.024303249878670864,0.3382046654598992,0.9961097167207004,0.07170756869505183,-0.05121969198211757,-2.531808363413252e-09,19.0,20.0,14.0,13.0
114,-0.031222344551285735,0.013876597528146494,0.3376636574330749,0.9949015746647712,0.04095933463218624,0.09215850279030124,-2.5377629645348457e-09,9.0,18.0,18.0,14.0
115,-0.006959904117855777,0.006959904136371779,0.33977736772571593,0.9995791922788961,0.02051144024875637,0.020511440270977174,2.5359145379086584e-09,18.0,10.0,20.0,8.0
116,-0.017367367052628556,-0.020840840632674856,0.3385135372961532,0.9967927895493448,-0.061477551459652016,0.05123129287024848,-2.535757134469065e-09,14.0,13.0,19.0,19.0
117,0.017359464217729145,0.024303249836011256,0.33820466545901245,0.996109716715527,0.071707568796531,-0.0512196919406573,2.5269676067511025e-09,20.0,19.0,15.0,12.0
118,-0.017389597071270378,2.346322534720635e-11,0.33937624535628413,0.9986851664747666,-2.7169007984239696e-11,0.051263420323778106,2.532793793341001e-09,9.0,14.0,14.0,14.0
119,-0.003480321950394056,-0.006960643923883904,0.33984927336087317,0.999736988454459,-0.02051251161064548,0.010256255819268398,-2.53304459316159e-09,13.0,13.0,14.0,15.0
120,-0.02431149651029403,-0.013892282629057773,0.338426736548984,0.9965825974306248,-0.04098217466746239,0.07171881104827775,2.5309567253911467e-09,9.0,11.0,16.0,15.0
121,0.031212594785866986,0.017340330491141226,0.33745109622361563,0.9944289523949911,0.051191138811358526,-0.09214404997825122,-2.5378859833138684e-09,20.0,16.0,11.0,11.0
122,-0.02082395976177541,-0.02429461918042579,0.3379537254409184,0.9955318527927185,-0.07169380746033824,0.0614518351827216,2.5546288956214277e-09,8.0,10.0,14.0,17.0
123,0.020856003923351796,0.0069520012764233505,0.3390101702890639,0.9978965346534139,0.020500014974892313,-0.061500044819617426,2.535778381064522e-09,18.0,20.0,12.0,18.0
124,0.024316817169893635,-0.010421493125828222,0.3385841287650758,0.9969504431930913,-0.030740382381090163,-0.0717275589180282,2.526439039801621e-09,18.0,17.0,11.0,20.0
125,0.024311004108847362,0.013892002391039392,0.33841981335669874,0.996582597310483,0.040982177666167324,-0.07171881100418522,-2.5310896749639363e-09,19.0,18.0,12.0,14.0
126,-0.038128829256040705,6.779508982409111e-11,0.33709661978312533,0.9936414101349176,-1.8000409627047316e-11,0.11259106565736735,2.531321870691464e-09,9.0,14.0,20.0,14.0
127,-0.013907928666262863,0.013907928623874386,0.3392012940341202,0.9983171131150275,0.04100574145275353,0.04100574142279644,-2.5359422313830998e-09,13.0,20.0,17.0,16.0
128,-0.006941298072322617,0.031235841532978325,0.33795257224855146,0.9955318512453233,0.09217776850169301,0.020483948606046028,2.5299538527357703e-09,11.0,18.0,13.0,9.0
129,9.812441147934737e-12,-1.627453087089022e-11,0.33996874998306886,1.0,-3.4623210809178084e-11,-2.0885762230820564e-11,2.533197380651403e-09,18.0,9.0,18.0,9.0
130,-0.0034748356440509535,0.024323849743320546,0.33877742003342376,0.9973708927412018,0.07173755129426143,0.010248221653014158,2.5308738628011526e-09,13.0,20.0,14.0,13.0
131,0.01390802327991834,0.01390802331712276,0.339203606951974,0.9983171131759631,0.04100574067412847,-0.0410057407178952,-2.5360200895762055e-09,19.0,16.0,15.0,12.0
132,-0.02427057509880171,-0.027737800187299697,0.3372859531328414,0.9940614074532994,-0.08189583092518114,0.07165885213785703,-2.525283010574025e-09,10.0,11.0,17.0,19.0
133,-2.2894597599216546e-11,0.017389479329180803,0.3393739312757564,0.9986851663920178,0.05126342193584441,-2.8736370625171795e-11,-2.5328049404365684e-09,11.0,19.0,11.0,14.0
134,-0.013903776683344766,0.017379720901276333,0.33899278549614864,0.9978439667877698,0.05124914003783353,0.04099931207609554,2.5232589125139873e-09,9.0,20.0,13.0,15.0
135,-0.02775061934810709,0.02081296457013767,0.33759663175990245,0.9947440264173522,0.061435786649097775,0.0819143822923323,2.5317139654982087e-09,9.0,16.0,17.0,10.0
136,0.017386759493270246,-0.006954703824284289,0.33927312655072484,0.9984748447580534,-0.02050394201743933,-0.05125985512233477,2.5330344694440206e-09,19.0,15.0,14.0,17.0
137,-0.0034803455198528692,-0.006960691062878648,0.3398515906404086,0.9997369884717006,-0.020512510938448476,0.010256255483024952,-2.533904545620831e-09,15.0,9.0,16.0,11.0
138,-0.01390783475913505,0.013907834796481467,0.3391989810463183,0.9983171129757179,0.041005743112220557,0.04100574315493413,2.531478561568759e-09,15.0,20.0,19.0,16.0
139,-0.010438053879213018,0.006958702568584889,0.3396590892530142,0.999316216648493,0.020509653617208867,0.03076448036041973,-2.535840895400163e-09,9.0,18.0,12.0,16.0
140,0.02776075422775896,0.017350471335414955,0.3378508750690872,0.9953217440564626,0.05120630728962971,-0.08193009155729124,2.5361394413644752e-09,19.0,19.0,11.0,14.0
141,-4.653109670163115e-12,-0.0034807483363833488,0.3399385942726223,0.9999473958905071,-0.010256970887782728,-5.432721277343379e-12,2.533180014709633e-09,16.0,16.0,16.0,17.0
142,0.0069454037752860204,-0.027781615258095402,0.3383550098867931,0.9964249630581583,-0.0819600648397038,-0.020490016258297317,2.527509590812266e-09,12.0,11.0,10.0,19.0
143,0.013913891228103051,-0.006956945590605815,0.339489836259826,0.9989480882050495,-0.020507155219028825,-0.04101431038445184,-2.536234547624717e-09,14.0,17.0,10.0,19.0
144,-0.017367543500658094,-0.020841052257386673,0.3385169997891211,0.9967927898735904,-0.06147754832318205,0.05123129032525797,-2.5353151683969207e-09,13.0,11.0,18.0,17.0
145,-0.0034803573399993237,-0.006960714657163411,0.3398527492791129,0.9997369884787726,-0.02051251067404212,0.010256255322485312,2.534203076314413e-09,8.0,15.0,9.0,17.0
146,-0.017367660208180632,-0.02084119232916407,0.33851930826121324,0.9967927904215148,-0.06147754308478368,0.0512312859505266,-2.5317664325488957e-09,11.0,11.0,16.0,17.0
147,-0.0034803573401129603,-0.00696071465735107,0.33985274927910747,0.999736988478767,-0.020512510674222387,0.010256255322669631,2.5339139581131194e-09,9.0,14.0,10.0,16.0
148,-0.006954868776546441,0.017387171874801766,0.3392812235700247,0.9984748450774297,0.05125984975995682,0.02050393987080514,-2.535264356022335e-09,10.0,17.0,12.0,12.0
149,-0.013911536356288787,0.01043365223825254,0.3393727742361917,0.9986851663388563,0.03075805380499431,0.04101073836063678,-2.5349013185097267e-09,11.0,17.0,15.0,14.0
150,0.006960945529838871,-9.286178522687621e-12,0.3398759476097608,0.9997895889874682,1.1073328520432134e-11,-0.020512867967881744,2.5331335166419216e-09,13.0,13.0,11.0,13.0
151,-0.031236265106337244,0.006941392311373008,0.3379571811726271,0.9955318516932505,0.020483947515845872,0.09217776390628578,2.537215390313063e-09,8.0,10.0,17.0,8.0
152,0.024256222879353754,-0.03118657218811939,0.33688426894780926,0.9931689809230494,-0.09210551653537695,-0.07163762389207738,-2.5176585728052046e-09,19.0,8.0,12.0,17.0
153,0.04156248887114549,-5.4612192654959274e-11,0.33655894742332354,0.9924342368092355,7.092106100468515e-11,-0.12277738232236504,2.5311214820780814e-09,20.0,9.0,8.0,9.0
154,-0.013867330940513359,0.034668327216765354,0.3372120712995093,0.9939039011383662,0.10236444066975335,0.04094577620482303,-2.528460162953449e-09,14.0,20.0,18.0,10.0
155,0.020856427674772637,-0.006952142589107859,0.3390171053291075,0.9978965350775952,-0.020500012843094027,-0.061500038647472346,2.5274259769833473e-09,14.0,16.0,8.0,18.0
156,0.0034803101531807037,-0.006960620329362515,0.33984811472189014,0.9997369884471976,-0.02051251189369253,-0.010256255960971771,2.532331854365636e-09,12.0,16.0,11.0,18.0
157,0.027776911579939455,-0.010416341801001625,0.33823817672056466,0.9961622563785381,-0.03073234673405402,-0.08195292448303552,-2.52254510407608e-09,19.0,8.0,11.0,11.0
158,-0.00696076185497824,0.0034803809160455584,0.33985506655712844,0.9997369884934891,0.010256255058744161,0.02051251008865812,-2.5326149794638334e-09,12.0,10.0,14.0,9.0
159,7.152315633876474e-12,-1.4018397364569695e-15,0.3399791813431957,1.0,-4.1292786533041204e-15,-1.8429203882601998e-11,-2.5331973850116e-09,9.0,9.0,9.0,9.0
